Spot Integral Intensity File
Grid: 36 by 6, spot diameter 1.200, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 22, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 23, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 24, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 25, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 26, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 27, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 28, 6, 0, NA, NA, 2396, 1623, 0, 1.121e+003, 0.000e+000
1, 1, 29, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 30, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 31, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 32, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 33, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 34, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 35, 6, 0, NA, NA, 2396, 1623, 0, 7.800e+001, 0.000e+000
1, 1, 36, 6, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000

Quad X 0, Y 0, spots 216
layer 0, avg intensity 2.832e+003, avg bkg 1.853e+002, avg SNR 15.286
