Spot Integral Intensity File
Grid: 36 by 24, spot diameter 1.100, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 15, 5, 0, NA, NA, 1910, 2559, 0, 7.907e+003, 4.209e+003
1, 1, 16, 5, 0, NA, NA, 1910, 2559, 0, 2.656e+003, 9.122e+003
1, 1, 17, 5, 0, NA, NA, 1910, 2559, 0, 1.043e+004, 1.804e+004
1, 1, 18, 5, 0, NA, NA, 1910, 2559, 0, 2.019e+004, 2.636e+004
1, 1, 19, 5, 0, NA, NA, 1910, 2559, 0, 4.564e+004, 7.024e+004
1, 1, 20, 5, 0, NA, NA, 1910, 2559, 0, 8.460e+004, 1.384e+005
1, 1, 21, 5, 0, NA, NA, 1910, 2559, 0, 2.078e+005, 2.302e+005
1, 1, 22, 5, 0, NA, NA, 1910, 2559, 0, 2.787e+005, 3.297e+005
1, 1, 23, 5, 0, NA, NA, 1910, 2559, 0, 3.238e+005, 3.800e+005
1, 1, 24, 5, 0, NA, NA, 1910, 2559, 0, 3.269e+005, 5.450e+005
1, 1, 25, 5, 0, NA, NA, 1910, 2559, 0, 4.059e+005, 5.087e+005
1, 1, 26, 5, 0, NA, NA, 1910, 2559, 0, 2.281e+005, 3.578e+005
1, 1, 27, 5, 0, NA, NA, 1910, 2559, 0, 1.362e+005, 1.746e+005
1, 1, 28, 5, 0, NA, NA, 1910, 2559, 0, 1.055e+005, 6.097e+004
1, 1, 29, 5, 0, NA, NA, 1910, 2559, 0, 6.259e+004, 4.299e+004
1, 1, 30, 5, 0, NA, NA, 1910, 2559, 0, 3.598e+004, 1.748e+004
1, 1, 31, 5, 0, NA, NA, 1910, 2559, 0, 3.406e+004, 1.574e+004
1, 1, 32, 5, 0, NA, NA, 1910, 2559, 0, 4.273e+004, 1.556e+004
1, 1, 33, 5, 0, NA, NA, 1910, 2559, 0, 3.226e+004, 5.828e+003
1, 1, 34, 5, 0, NA, NA, 1910, 2559, 0, 8.254e+005, 8.221e+005
1, 1, 35, 5, 0, NA, NA, 1910, 2559, 0, 1.835e+004, 3.920e+003
1, 1, 36, 5, 0, NA, NA, 1910, 2559, 0, 4.830e+004, 6.930e+003
1, 1, 1, 6, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 2, 6, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
